Fecha,Latitud,Longitud,Pofundidad (km),Magnitud,Escala de Magnitud,Gap,Dmin,RMS,Lugar,Tipo,Error Horizontal,Error de Profundidad,Error de Magnitud,Número de Estaciones
2014-02-22T19:11:10.670Z,10.7731,-62.6025,108.83,4.2,mb,101,1.639,1.04,"22km N de Irapa, Venezuela",Sismo,,6.8,0.235,5
2014-03-04T02:07:45.030Z,8.8226,-71.2616,31.63,3.2,ml,128,0.623,0.62,"16km S de Tucani, Venezuela",Sismo,,10.8,0.181,4
2014-03-09T19:11:14.800Z,9.1845,-61.3464,55.56,4.3,mb,91,2.247,1.47,"76km NNW de Curiapo, Venezuela",Sismo,,10.1,0.217,6
2014-06-01T03:51:32.000Z,10.14,-67.92,5,3.4,mwr,,,1.08,"4km SSE de Los Guayos, Venezuela",Sismo,,4.2,,
2014-07-28T12:44:43.010Z,10.6052,-62.876,32.7,4,mb,72,1.742,1.08,"6km NW de Yaguaraparo, Venezuela",Sismo,,7.2,0.367,3
2014-08-14T00:12:55.340Z,10.8999,-68.9828,13.68,4.2,mb,98,1.272,0.47,"23km SW de Jacura, Venezuela",Sismo,,6.2,0.236,8
2014-08-16T12:39:03.500Z,10.49,-67.66,7.7,4,mwr,,,1.1,"12km ENE de Ocumare de la Costa, Venezuela",Sismo,,0.9,,
2014-09-01T11:34:42.490Z,10.4008,-63.6162,10,4.6,mb,34,0.986,0.79,"12km SSW de Cariaco, Venezuela",Sismo,5.8,1.8,0.062,83
2014-09-02T22:21:59.530Z,10.8474,-69.4849,3.68,4.6,mwr,25,1.726,0.81,"6km ENE de Churuguara, Venezuela",Sismo,5.8,3.5,,
2014-09-11T22:05:03.700Z,10.4751,-72.5035,10,4.5,mb,50,2.428,1.43,"26km NW de La Villa del Rosario, Venezuela",Sismo,4.9,1.9,0.157,14
2014-10-02T09:48:12.800Z,10.55,-63.38,14.3,4.3,mwr,,,0.86,"6km NE de Casanay, Venezuela",Sismo,5.8,2.9,,
2014-11-16T05:06:02.140Z,10.264,-69.3613,21.07,4.5,mb,71,1.852,0.79,"21km NNW de Barquisimeto, Venezuela",Sismo,6.1,3,0.15,14
2014-12-08T01:36:59.130Z,10.8446,-62.5209,88.79,4.4,mb,92,1.536,0.94,"31km NNE de Irapa, Venezuela",Sismo,7.9,7.5,0.071,62
2014-12-09T13:35:43.530Z,9.8756,-72.2549,198.39,4.4,mb,36,1.878,0.74,"38km ESE de Machiques, Venezuela",Sismo,8.4,6.7,0.041,194
2014-12-24T02:19:51.700Z,9.2618,-61.3167,30.71,4.1,mwr,82,2.165,1.38,"83km ENE de Tucupita, Venezuela",Sismo,8,6.8,,
2015-01-10T05:17:30.200Z,10.361,-62.473,19.6,4,mwr,,,1.4,"25km SSE de Irapa, Venezuela",Sismo,6.7,5.1,,
2015-02-04T10:59:28.750Z,10.6804,-62.8349,110.51,5.1,mb,62,1.801,0.64,"12km N de Yaguaraparo, Venezuela",Sismo,6.2,5.4,0.027,491
2015-02-04T12:53:06.500Z,10.64,-62.89,5,4.4,mb,,,1.18,"10km NW de Yaguaraparo, Venezuela",Sismo,6.3,4.9,0.127,21
2015-02-05T04:21:50.900Z,8.24,-72.14,5,5.3,mww,,,1.07,"8km WSW de Umuquena, Venezuela",Sismo,5.6,3.2,,
2015-02-05T05:38:57.800Z,8.2948,-72.1265,10,4.6,mwr,32,1.587,0.8,"5km SW de Coloncito, Venezuela",Sismo,6.1,1.8,,
2015-02-05T07:04:13.000Z,8.3,-72.15,5,4.3,mwr,,,1.2,"7km WSW de Coloncito, Venezuela",Sismo,7.3,4.4,,
2015-02-05T21:50:56.620Z,11.0794,-62.05,81.67,4.6,mb,33,1.116,1.12,"61km NNE de Guiria, Venezuela",Sismo,6.5,5.9,0.044,157
2015-02-26T00:10:49.500Z,8.23,-72.13,5,4.1,mwr,,,0.58,"8km WSW de Umuquena, Venezuela",Sismo,6.6,4.4,,
2015-03-16T13:48:40.960Z,7.769,-71.9457,43.03,4,mwr,46,1.706,0.55,"16km S de San Jose de Bolivar, Venezuela",Sismo,7.5,6.4,,
2015-03-22T13:09:39.520Z,10.6076,-62.6125,106.92,4,mb,76,1.178,0.94,"5km NW de Irapa, Venezuela",Sismo,5.1,7.8,0.26,4
2015-03-27T15:58:42.100Z,11.1039,-62.376,97.2,4.2,mb,,,0.86,"58km N de Guiria, Venezuela",Sismo,6.8,7.6,0.304,3
2015-04-16T02:24:16.130Z,10.8339,-62.4104,77.29,5.1,mb,32,1.488,0.58,"30km NNW de Guiria, Venezuela",Sismo,7.1,4.4,0.024,549
2015-04-20T07:11:41.690Z,10.8604,-62.3624,89.78,4.7,mb,62,1.442,0.8,"32km NNW de Guiria, Venezuela",Sismo,6.3,6.8,0.042,175
2015-06-26T01:14:53.750Z,10.2464,-62.3807,74.38,3.7,mb,107,2.005,0.59,"33km NNW de Pedernales, Venezuela",Sismo,11.8,16.2,0.504,1
2015-06-26T01:15:08.970Z,10.2744,-62.2291,44.13,3.9,mwr,93,1.93,0.8,"33km N de Pedernales, Venezuela",Sismo,7.3,4,,
2015-06-26T03:02:05.900Z,11.0536,-62.4171,115.81,4,mwr,69,1.307,0.96,"54km NNW de Guiria, Venezuela",Sismo,5.6,7.2,,
2015-08-02T18:57:48.000Z,10.59,-62.4,31.8,4.1,mwr,,,1.54,"11km W de Guiria, Venezuela",Sismo,7.4,3,,
2015-08-21T12:49:58.550Z,10.1507,-63.0149,10,4,mwr,74,2.379,1.03,"9km ENE de Caripito, Venezuela",Sismo,6.3,1.7,,
2015-08-30T13:32:00.220Z,10.8936,-62.2469,89.49,4,mwr,88,1.361,1.31,"35km N de Guiria, Venezuela",Sismo,7.3,7.3,,
2015-08-30T18:29:17.360Z,10.6428,-62.4945,101.17,4.1,mwr,86,1.694,0.99,"12km NE de Irapa, Venezuela",Sismo,9.1,7.6,,
2015-09-10T07:49:36.350Z,11.1535,-62.4765,115.12,4.9,mww,66,1.263,0.87,"65km N de Irapa, Venezuela",Sismo,6,4.9,,
2015-10-17T00:57:01.340Z,10.7556,-62.8778,10,4.7,mb,38,1.783,0.72,"21km NNW de Yaguaraparo, Venezuela",Sismo,4.4,1.5,0.039,204
2015-11-07T06:58:30.300Z,8.4672,-71.3957,15.12,5.3,mww,34,0.859,0.56,"5km S de Lagunillas, Venezuela",Sismo,5.5,3.3,,
2015-11-07T07:31:10.580Z,8.5982,-71.4399,9.24,4.3,mwr,20,0.845,0.66,"11km NNW de Lagunillas, Venezuela",Sismo,4.7,4.6,,
2015-11-07T07:37:44.850Z,8.4665,-71.3919,3.58,4.3,mwr,173,0.856,0.57,"5km S de Lagunillas, Venezuela",Sismo,4,9.2,,
2015-11-07T08:44:13.460Z,8.5013,-71.4056,5.09,4.2,mwr,40,0.852,1.36,"2km WSW de Lagunillas, Venezuela",Sismo,3,6.1,,
2015-11-07T15:53:45.750Z,8.5663,-71.3353,5,4.5,mwr,38,0.761,0.89,"8km NE de Lagunillas, Venezuela",Sismo,5.5,1.9,,
2015-11-07T17:37:47.990Z,8.5,-71.3982,12.37,4.9,mwr,38,0.846,0.71,"1km SW de Lagunillas, Venezuela",Sismo,4.9,3.6,,
2015-11-07T23:43:44.890Z,8.5998,-71.3791,12.94,4,mwr,54,0.788,0.79,"9km N de Lagunillas, Venezuela",Sismo,3.3,7.6,,
2015-11-07T23:50:28.300Z,8.6404,-71.4244,10.42,4.2,mwr,45,0.817,0.76,"8km SSE de La Azulita, Venezuela",Sismo,5.1,6.7,,
2015-11-08T15:16:45.010Z,8.6445,-71.4553,10,4.4,mb,132,0.846,0.89,"7km S de La Azulita, Venezuela",Sismo,6.1,2,0.311,3
2015-11-08T19:43:33.820Z,8.6268,-71.3976,10,4.1,mb,39,0.796,1.09,"10km SSE de La Azulita, Venezuela",Sismo,4.7,2,0.213,6
2015-11-09T03:49:34.630Z,8.5309,-71.3527,9.59,3.7,mwr,40,0.792,0.92,"4km ENE de Lagunillas, Venezuela",Sismo,5.9,4.5,,
2015-11-09T13:34:13.310Z,8.5819,-71.3624,11.11,4.1,mwr,38,0.78,0.84,"8km NNE de Lagunillas, Venezuela",Sismo,3.3,4.2,,
2015-11-09T15:51:57.620Z,8.4695,-71.2623,15.34,4,mb,51,0.745,1.24,"8km SSW de Ejido, Venezuela",Sismo,6.6,6.4,0.298,3
2015-11-09T17:48:44.440Z,8.5547,-71.3658,12.36,4.6,mb,37,0.794,0.93,"5km NNE de Lagunillas, Venezuela",Sismo,5.1,4.7,0.073,56
2015-11-09T18:57:54.250Z,8.4795,-71.3612,10,4,mb,48,0.823,0.84,"4km SE de Lagunillas, Venezuela",Sismo,5.4,1.9,0.3,3
2015-11-10T16:35:48.550Z,8.559,-71.3893,4.87,4.2,mwr,36,0.813,0.87,"5km N de Lagunillas, Venezuela",Sismo,5.2,4.5,,
2015-11-10T19:23:59.090Z,8.5093,-71.4131,2.74,3.9,mwr,39,0.855,0.91,"2km W de Lagunillas, Venezuela",Sismo,5.3,4.1,,
2015-11-14T11:24:32.200Z,8.5554,-71.3886,12.54,4.2,mb,53,0.814,0.5,"4km N de Lagunillas, Venezuela",Sismo,3.8,5.3,0.215,6
2015-11-14T12:20:22.860Z,8.5222,-71.378,9.22,4.8,mwr,40,0.818,0.72,"1km NE de Lagunillas, Venezuela",Sismo,5.3,4.3,,
2015-11-14T14:03:53.700Z,8.5856,-71.2943,10,4.3,mwr,40,0.716,0.83,"7km NW de Ejido, Venezuela",Sismo,5,1.7,,
2015-11-20T17:53:11.580Z,8.6212,-71.3917,10,3.9,mwr,39,0.793,1.22,"11km N de Lagunillas, Venezuela",Sismo,5,1.9,,
2015-11-20T18:00:04.410Z,8.5039,-71.3647,10,4.8,mwr,34,0.815,0.76,"2km ESE de Lagunillas, Venezuela",Sismo,2.7,1.8,,
2015-11-20T23:05:54.150Z,8.5216,-71.3715,7.66,4.2,mwr,36,0.813,0.84,"2km ENE de Lagunillas, Venezuela",Sismo,3.9,4.5,,
2015-11-22T20:38:31.430Z,8.5217,-71.3869,10,5.1,mwr,34,0.826,1.06,"0km N de Lagunillas, Venezuela",Sismo,5.9,1.8,,
2015-11-23T20:15:41.560Z,8.6211,-71.4133,10,4.2,mwr,50,0.813,0.84,"10km SSE de La Azulita, Venezuela",Sismo,5.5,1.9,,
2015-11-30T04:28:16.580Z,10.5937,-62.5428,75.71,3.7,mwr,62,1.76,1.17,"4km ENE de Irapa, Venezuela",Sismo,6,8,,
2015-11-30T11:50:32.530Z,10.4605,-63.6281,10,4.2,mwr,70,2.551,1.22,"9km WSW de Cariaco, Venezuela",Sismo,6.4,1.9,,
2015-12-05T06:04:48.990Z,8.5889,-71.373,10,3.9,mwr,42,0.787,1.14,"8km N de Lagunillas, Venezuela",Sismo,5.4,1.9,,
2015-12-09T09:49:02.570Z,8.6255,-71.3945,10,4.4,mb,39,0.794,0.81,"11km SSE de La Azulita, Venezuela",Sismo,4.3,1.4,0.13,17
2016-01-04T14:59:11.690Z,9.6102,-70.7754,18.4,4.5,mb,46,0.735,1.14,"4km SE de Santa Isabel, Venezuela",Sismo,5.4,4.6,0.07,60
2016-01-05T14:33:40.800Z,10.9869,-61.9988,107.1,4.7,mb,81,1.187,1.01,"55km NE de Guiria, Venezuela",Sismo,6.7,5.5,0.04,187
2016-01-13T02:12:10.170Z,10.8561,-62.252,89.43,3.9,mwr,93,1.397,1.21,"31km N de Guiria, Venezuela",Sismo,6.5,8.1,,
2016-02-15T13:14:25.150Z,9.36,-70.3686,5,4.5,mb,38,0.54,0.88,"7km E de Trujillo, Venezuela",Sismo,5.2,1.9,0.135,16
2016-03-03T22:14:57.380Z,10.8872,-62.3014,98.24,4.1,mb,91,1.39,1.16,"34km N de Guiria, Venezuela",Sismo,4,9.9,0.371,2
2016-04-07T12:22:21.990Z,10.5418,-62.5876,86.21,5.2,mb,40,1.826,0.96,"3km SSW de Irapa, Venezuela",Sismo,7,5,0.027,448
2016-04-07T23:55:03.690Z,8.6915,-71.3127,12.1,4.3,mb,45,0.697,0.74,"14km E de La Azulita, Venezuela",Sismo,3,5.2,0.147,13
2016-04-25T03:07:46.650Z,10.5125,-62.5345,22.52,3.5,mwr,98,1.826,1.11,"8km SE de Irapa, Venezuela",Sismo,6.9,8.5,,
2016-04-26T02:23:28.520Z,8.5588,-71.3297,8.95,4.4,mb,36,0.759,0.77,"8km NE de Lagunillas, Venezuela",Sismo,4.6,1.9,0.083,42
2016-06-06T18:06:54.130Z,8.719,-70.7774,10,4.4,mwr,35,0.216,0.94,"15km ESE de Mucuchies, Venezuela",Sismo,5.1,1.8,,
2016-07-09T10:13:56.360Z,10.9267,-62.3906,110.75,4.2,mb,63,1.399,1.09,"39km NNW de Guiria, Venezuela",Sismo,6.6,10.2,0.112,22
2016-07-15T06:42:05.180Z,9.3478,-70.6741,10,4.1,mwr,48,0.462,0.87,"7km ESE de Betijoque, Venezuela",Sismo,6.8,1.9,,
2016-08-02T13:13:31.150Z,10.8082,-62.233,93.28,4.2,mb,95,1.433,1.16,"26km NNE de Guiria, Venezuela",Sismo,8.9,10.3,0.199,7
2016-08-17T22:37:07.590Z,8.6209,-70.6308,10,4.2,mwr,49,0.261,0.74,"20km NNW de Curbati, Venezuela",Sismo,5.6,1.8,,
2016-10-03T02:23:00.700Z,7.83,-72.14,5,3.5,mwr,,,0.79,"5km ESE de Cordero, Venezuela",Sismo,5.5,6.9,,
2016-10-16T17:45:58.740Z,10.7735,-71.7514,35,4.3,mwr,95,2.176,1.15,"3km SSE de Concepcion, Venezuela",Sismo,3.6,2,,
2016-10-26T23:31:04.270Z,9.2476,-69.9011,10,4.2,mwr,30,0.809,0.72,"15km SE de Biscucuy, Venezuela",Sismo,4.6,1.9,,
2016-11-12T20:57:01.390Z,10.5648,-62.7463,8.35,3.7,mwr,47,1.89,0.97,"8km E de Yaguaraparo, Venezuela",Sismo,5.4,7.2,,
2016-11-21T01:36:28.020Z,10.2621,-62.1677,28.21,4.6,mwr,61,1.906,0.78,"33km NNE de Pedernales, Venezuela",Sismo,7,6,0.098,10
2017-01-14T03:34:32.750Z,10.6954,-62.3247,91.12,4.4,mb,97,1.572,0.53,"13km NNW de Guiria, Venezuela",Sismo,5.3,9.5,0.144,14
2017-02-23T13:25:21.910Z,10.1966,-62.9825,27.29,4.3,mb,47,2.323,1.18,"15km NE de Caripito, Venezuela",Sismo,6.2,6.4,0.169,10
2017-03-07T17:11:13.900Z,7.2863,-71.9714,39.39,4.4,mb,38,1.77,1.07,"26km S de San Rafael del Pinal, Venezuela",Sismo,6,10.6,0.1,29
2017-03-10T13:46:40.400Z,11.9771,-69.5658,15,5.2,mww,24,0.628,1.08,"56km N de La Vela de Coro, Venezuela",Sismo,5.5,1.7,0.08,15
2017-03-17T18:35:11.460Z,10.8832,-68.9237,26,4.8,mb,36,1.289,0.92,"22km SSW de Jacura, Venezuela",Sismo,2.8,5.9,0.038,219
2017-04-04T15:09:05.280Z,10.3052,-72.6116,10,4.1,mb,132,1.514,1.01,"27km NNW de Machiques, Venezuela",Sismo,8.5,2,0.303,3
2017-04-04T21:50:14.110Z,10.3156,-62.1535,10,4.4,mwr,33,1.866,0.77,"32km SSE de Guiria, Venezuela",Sismo,1.6,1.8,,
2017-04-16T13:24:15.900Z,11.6535,-66.8191,13.09,4.5,mb,32,2.157,0.77,"Mar Caribe, Venezuela",Sismo,6.2,4.5,0.069,62
2017-04-23T01:52:20.040Z,10.8774,-62.3823,86.66,4.6,mb,55,1.437,0.84,"34km NNW de Guiria, Venezuela",Sismo,8,7.2,0.053,107
2017-05-17T10:04:23.560Z,10.9078,-62.1643,86.78,4.7,mb,120,1.315,0.66,"39km NNE de Guiria, Venezuela",Sismo,4.7,9.9,0.1,30
2017-08-06T15:43:48.200Z,8.8395,-71.1073,32.25,4.5,mwr,38,0.469,0.98,"23km SSW de Torondoy, Venezuela",Sismo,4.8,5.1,,
2017-08-13T15:21:55.970Z,7.4513,-71.9832,47.72,4.5,mb,61,1.951,0.61,"9km SSW de San Rafael del Pinal, Venezuela",Sismo,6.1,7.6,0.048,129
2017-08-30T14:01:13.000Z,10.683,-66.4482,11.03,4.5,mwr,38,2.335,0.81,"25km NNE de Guatire, Venezuela",Sismo,6.7,4.9,,
2017-08-31T15:47:33.690Z,10.8822,-62.8391,90.06,4.8,mww,39,1.7,0.82,"34km N de Yaguaraparo, Venezuela",Sismo,6.1,3.7,0.08,15
2017-10-14T08:35:43.800Z,7.2692,-71.9426,33.43,5.1,mwr,53,2.062,0.77,"27km SSW de Puerto Vivas, Venezuela",Sismo,7.2,5.6,,
2017-11-12T23:34:28.600Z,9.4464,-63.4337,42.65,4.4,mb,66,3.19,0.95,"26km SE de Santa Barbara, Venezuela",Sismo,7.1,11.7,0.117,21
2017-11-18T05:54:58.270Z,8.376,-71.8069,31.65,4.9,mww,52,1.264,0.89,"2km W de Zea, Venezuela",Sismo,6.8,5.1,0.066,22
2017-11-22T20:42:08.070Z,11.1171,-62.1682,112.62,4.2,mwr,70,1.127,0.68,"61km NNE de Guiria, Venezuela",Sismo,9.4,7.1,,
2017-12-28T06:58:32.150Z,10.72,-62.4364,76.47,4.2,mb,138,1.599,0.55,"21km NW de Guiria, Venezuela",Sismo,9.8,14.9,0.147,13
2018-01-17T01:49:23.730Z,10.9788,-62.3613,88.39,4.6,mb,87,1.339,1.15,"44km N de Guiria, Venezuela",Sismo,8,7.8,0.043,162
2018-01-24T13:53:48.050Z,9.4972,-69.8331,10,4.6,mwr,84,0.998,1.42,"14km ENE de Paraiso de Chabasquen, Venezuela",Sismo,2.7,1.9,,
2018-01-26T14:40:21.960Z,10.2673,-62.2267,10,4.6,mb,141,1.936,1.32,"32km N de Pedernales, Venezuela",Sismo,8,1.9,0.117,22
2018-01-26T14:47:25.310Z,10.0631,-62.0735,27.85,4.9,mb,102,2.097,0.97,"21km ENE de Pedernales, Venezuela",Sismo,5.5,8.1,0.169,11
2018-01-26T20:30:32.630Z,10.2442,-62.2616,41.63,4.8,mb,34,1.968,0.75,"30km N de Pedernales, Venezuela",Sismo,6.3,4,0.042,172
2018-01-26T22:05:22.130Z,10.1928,-62.1532,10,4.6,mb,77,1.988,1.1,"26km NNE de Pedernales, Venezuela",Sismo,2.9,1.9,0.103,28
2018-01-26T23:57:18.300Z,10.2863,-62.2747,10,4.3,mwr,164,1.933,0.48,"31km S de Guiria, Venezuela",Sismo,10.2,2,,
2018-01-28T07:30:06.810Z,10.6123,-62.472,68.76,4.1,mwr,118,1.71,0.47,"12km ENE de Irapa, Venezuela",Sismo,5.6,25.3,,
2018-02-11T23:35:35.800Z,10.3347,-62.2811,21.63,4.3,mb,148,1.889,0.85,"26km S de Guiria, Venezuela",Sismo,8.9,7.1,0.189,8
2018-03-16T02:49:51.230Z,10.8799,-62.1443,69.04,4.6,mwr,45,1.334,0.78,"37km NNE de Guiria, Venezuela",Sismo,6.8,8,,
2018-03-16T18:01:55.940Z,10.653,-62.0936,78.98,4.2,mb,75,1.532,1.41,"23km ENE de Guiria, Venezuela",Sismo,5.6,10.4,0.236,7
2018-04-03T09:41:27.350Z,8.3459,-71.7188,10,4.9,mb,19,1.198,0.71,"3km ENE de Tovar, Venezuela",Sismo,6.6,1.8,0.024,525
2018-04-27T08:44:49.740Z,10.2896,-67.9854,10,4.7,mwr,56,2.107,0.84,"4km NE de Naguanagua, Venezuela",Sismo,6.7,1.9,,
2018-05-04T23:20:43.810Z,10.2861,-62.6807,10,4.1,mwr,88,2.093,0.94,"33km SSW de Irapa, Venezuela",Sismo,5.4,1.9,,
2018-05-20T21:50:18.290Z,11.1108,-62.1993,114.5,4.5,mb,88,1.147,0.72,"59km N de Guiria, Venezuela",Sismo,8.1,7.4,0.105,27
2018-05-23T11:23:07.110Z,10.3278,-67.9604,10,4.2,mwr,46,1.378,0.73,"7km N de San Diego, Venezuela",Sismo,6.1,1.9,,
2018-05-24T18:53:18.490Z,10.8789,-62.1195,106.06,4.2,mb,73,1.326,0.62,"38km NNE de Guiria, Venezuela",Sismo,7.6,12.9,0.305,3
2018-05-27T18:02:10.300Z,10.2375,-62.0663,47.5,4.7,mb,102,1.926,0.82,"35km NE de Pedernales, Venezuela",Sismo,8.2,10,0.063,76
2018-06-03T16:22:23.920Z,11.4804,-69.3907,16.83,4.4,mb,139,0.814,0.93,"4km W de Puerto Cumarebo, Venezuela",Sismo,6.8,5.8,0.149,13
2018-06-23T01:54:40.710Z,10.7414,-62.6732,90.62,5.2,mww,32,1.705,0.96,"21km NNW de Irapa, Venezuela",Sismo,6.8,4.3,0.048,41
2018-07-08T17:44:01.710Z,10.6522,-62.5624,100.64,4.5,mb,87,1.719,0.67,"9km NNE de Irapa, Venezuela",Sismo,8,12.8,0.156,12
2018-08-21T21:31:40.270Z,10.6575,-62.8522,108.91,5.3,mb,35,1.878,1.18,"10km NNW de Yaguaraparo, Venezuela",Sismo,7.8,7.4,0.111,27
2018-08-21T21:31:47.600Z,10.7731,-62.9019,146.82,7.3,mww,15,1.822,1.1,"24km ENE de Rio Caribe, Venezuela",Sismo,7.5,3.4,0.033,88
2018-08-22T13:27:48.490Z,10.6593,-62.9288,108,5.8,mww,32,1.925,0.9,"14km NW de Yaguaraparo, Venezuela",Sismo,7.1,1.9,0.044,50
2018-09-01T08:30:16.640Z,10.6588,-62.9105,98.69,4.2,mb,65,4.105,0.86,"13km NW de Yaguaraparo, Venezuela",Sismo,9.5,12.8,0.167,10
2018-09-02T02:20:36.440Z,10.6658,-62.8875,107.02,4.4,mb,82,1.894,0.81,"12km NNW de Yaguaraparo, Venezuela",Sismo,7.7,7.3,0.061,77
2018-09-06T05:08:04.560Z,10.6568,-62.882,113.23,4.2,mb,82,4.084,0.69,"11km NNW de Yaguaraparo, Venezuela",Sismo,7.3,10.8,0.167,10
2018-10-23T03:32:58.600Z,10.2624,-62.4297,23.89,4.9,mb,49,2.008,0.79,"37km SSW de Guiria, Venezuela",Sismo,5.9,4.1,0.027,441
2018-10-23T03:37:11.590Z,10.1339,-62.4101,24.3,4.6,mb,74,2.12,0.85,"24km NW de Pedernales, Venezuela",Sismo,8.6,8.1,0.088,38
2018-10-25T15:56:59.550Z,10.2813,-62.3909,10,4.9,mww,47,1.976,0.93,"33km SSW de Guiria, Venezuela",Sismo,7.4,1.9,0.093,11
2018-10-28T15:36:11.340Z,10.8595,-62.3144,85.26,4.6,mb,118,1.421,0.64,"31km N de Guiria, Venezuela",Sismo,8.6,8.1,0.119,21
2018-10-28T22:58:08.090Z,10.2472,-69.0842,20.33,4.4,mb,75,1.654,0.85,"9km ESE de Duaca, Venezuela",Sismo,3.3,9.4,0.378,2
2018-10-30T23:32:38.700Z,10.2026,-62.3772,42.95,4.4,mb,146,2.044,0.86,"29km NNW de Pedernales, Venezuela",Sismo,8.9,11.3,0.079,46
2018-11-03T01:13:37.980Z,10.327,-62.1736,23.62,4.5,mb,50,1.865,1.05,"30km SSE de Guiria, Venezuela",Sismo,7.3,6.7,0.131,17
2018-11-17T20:13:45.800Z,8.5209,-71.9439,10,4.1,mb,91,1.344,0.98,"12km W de La Tendida, Venezuela",Sismo,7.1,1.9,0.185,8
2018-11-20T12:37:45.640Z,11.2634,-70.593,10,4.4,mb,70,1.359,0.67,"10km NNE de Capatarida, Venezuela",Sismo,3.9,1.9,0.084,41
2018-11-22T15:11:28.230Z,10.3417,-62.182,24.57,4.7,mb,85,1.853,0.71,"28km SSE de Guiria, Venezuela",Sismo,7.7,6.5,0.082,46
2018-11-24T20:41:13.360Z,9.3095,-70.6681,18.92,5.2,mww,22,0.424,0.78,"7km W de Valera, Venezuela",Sismo,5.5,3.2,0.046,45
2018-11-28T15:00:06.820Z,9.3617,-70.6608,7.46,4.6,mb,46,0.475,0.98,"7km NW de Valera, Venezuela",Sismo,5.2,3.2,0.069,62
2018-12-05T09:33:01.410Z,10.5035,-68.6432,10,4.7,mb,40,1.659,0.79,"9km WNW de Farriar, Venezuela",Sismo,5.3,1.8,0.063,76
2018-12-14T12:41:21.340Z,10.6072,-69.4305,10,4.6,mb,70,1.63,0.61,"25km SSE de Churuguara, Venezuela",Sismo,6.4,1.9,0.151,13
2018-12-24T19:08:21.200Z,10.3076,-62.6054,10,4.5,mb,71,2.039,0.46,"29km S de Irapa, Venezuela",Sismo,7.6,1.9,0.077,49
2018-12-27T08:59:11.240Z,10.2636,-67.9035,8,5.4,mww,58,1.318,0.65,"5km NW de Guacara, Venezuela",Sismo,5.7,1.8,0.045,47
2018-12-27T09:13:00.040Z,10.3201,-67.8486,10,4.2,mb,94,1.381,0.29,"9km NW de San Joaquin, Venezuela",Sismo,4.9,2,0.237,5
2018-12-27T09:24:20.600Z,10.2521,-67.9488,10,4.9,mb,35,1.303,0.7,"0km SSE de San Diego, Venezuela",Sismo,7.2,1.9,0.039,212
2019-01-07T05:08:04.910Z,10.4888,-63.164,20.48,4.6,mb,64,2.204,1.06,"5km SSW de El Pilar, Venezuela",Sismo,5.9,5.2,0.056,96
2019-01-07T10:21:14.580Z,10.5128,-63.2327,10,4.4,mb,118,2.233,1.22,"9km WSW de El Pilar, Venezuela",Sismo,3.7,2,0.112,23
2019-01-07T17:39:51.220Z,10.4078,-63.1155,10,4.3,mb,76,2.234,0.64,"14km SSE de El Pilar, Venezuela",Sismo,5.7,1.9,0.267,4
2019-01-07T17:41:46.230Z,10.4629,-63.0537,10,4.8,mb,71,2.153,0.56,"13km SE de El Pilar, Venezuela",Sismo,5.3,1.9,0.068,66
2019-01-15T04:59:24.250Z,10.4753,-63.0995,10,4.9,mb,64,2.173,0.5,"8km SE de El Pilar, Venezuela",Sismo,7.9,1.9,0.04,194
2019-01-15T06:25:53.000Z,10.4999,-63.1354,10,4.5,mb,64,2.177,0.62,"4km SSE de El Pilar, Venezuela",Sismo,6.4,1.9,0.059,84
2019-01-23T10:44:48.800Z,10.6804,-62.9008,107.78,4.5,mb,92,1.891,0.76,"14km NNW de Yaguaraparo, Venezuela",Sismo,8.3,7.6,0.135,16
2019-01-29T07:33:23.340Z,10.2713,-67.9453,18.55,4.1,mb,81,1.323,0.56,"1km NE de San Diego, Venezuela",Sismo,6.1,5.4,0.368,2
2019-02-10T22:52:53.750Z,10.24,-62.3438,10,4.6,mb,103,1.998,0.89,"31km NNW de Pedernales, Venezuela",Sismo,6.6,1.9,0.069,63
2019-03-17T07:49:11.557Z,10.0494,-72.5531,153.18,4.3,mb,63,1.981,1,"1km SSW de Machiques, Venezuela",Sismo,7.5,8.5,0.044,143
2019-04-16T08:40:48.043Z,10.246,-67.9409,10,3.5,mb_lg,78,1.298,0.7,"2km SE de San Diego, Venezuela",Sismo,4.6,2,0.255,4
2019-04-28T17:48:22.052Z,9.305,-63.0678,23.34,4.9,mww,80,3.134,1.2,"50km SSE de Maturin, Venezuela",Sismo,3.5,4.3,0.089,12
2019-05-31T19:29:07.979Z,10.6905,-62.5334,67.6,4.6,mb,132,1.672,0.65,"14km NNE de Irapa, Venezuela",Sismo,9.4,7.8,0.194,8
2019-06-18T11:28:23.210Z,10.8382,-62.4158,77.61,4.4,mb,117,1.487,0.96,"31km NNW de Guiria, Venezuela",Sismo,7.6,6,0.084,41
2019-07-22T10:00:33.012Z,8.7571,-71.3161,33.29,4.4,mb,62,0.685,1.36,"14km ENE de La Azulita, Venezuela",Sismo,3.3,6,0.078,47
2019-08-17T11:02:26.066Z,8.6771,-61.132,10,4.3,mb,93,3.471,0.96,"18km NW de Curiapo, Venezuela",Sismo,8.1,1.9,0.129,17
2019-08-19T10:45:31.651Z,10.4978,-62.6845,10,4.6,mb,86,1.913,0.91,"13km SW de Irapa, Venezuela",Sismo,7.8,1.9,0.091,36
